"name","id"
"Deudextromethorphan","dr:D11152"
"Deudextromethorphan hydrobromide","dr:D11153"
"Deudextromethorphan hydrobromide monohydrate","dr:D11153"
"Deuterium oxide","dr:D03703"
"Deutetrabenazine","dr:D10701"
"Deutivacaftor","dr:D11423"
"Devazepide","dr:D02693"
"Devryl","dr:D02648"
"Dexacillin","dr:D04020"
"Dexafort","dr:D07801"
"Dexamedium","dr:D07799"
"Dexamethasone","dr:D00292"
"Dexamethasone 17-valerate","dr:D01948"
"Dexamethasone 21-acetate","dr:D07796"
"Dexamethasone 21-isonicotinate","dr:D07797"
"Dexamethasone 21-palmitate","dr:D01615"
"Dexamethasone 21-sodium sulfate","dr:D07798"
"Dexamethasone 21-tebutate","dr:D07799"
"Dexamethasone 21-valerate","dr:D07800"
"Dexamethasone acefurate","dr:D02591"
"Dexamethasone acetate","dr:D02174"
"Dexamethasone acetate anhydrous","dr:D07796"
"dexamethasone and atropine methybromide","dr:D02273"
"Dexamethasone and glyteer","dr:D08733"
"Dexamethasone beloxil","dr:D02592"
"Dexamethasone cipecilate","dr:D07073"
"Dexamethasone dipropionate","dr:D01632"
"Dexamethasone isonicotinate","dr:D07797"
"Dexamethasone metasulfobenzoate sodium","dr:D01510"
"Dexamethasone palmitate","dr:D01615"
"Dexamethasone phenylpropionate","dr:D07801"
"Dexamethasone phosphate","dr:D07802"
"Dexamethasone propionate","dr:D01632"
"Dexamethasone sodium hemisulfate","dr:D07798"
"Dexamethasone sodium phosphate","dr:D00975"
"Dexamethasone tertiary butyl acetate","dr:D07799"
"Dexamethasone valerate","dr:D01948"
"Dexamethazone metasulfobenzoate sodium","dr:D01510"
"Dexamfetamine","dr:D03740"
"Dexamisole","dr:D03708"
"Dexapos","dr:D01510"
"Dexasporin","dr:D11177"
"Dexawin","dr:D05687"
"Dexbrompheniramine maleate","dr:D03704"
"Dexchlorpheniramine","dr:D07803"
"Dexchlorpheniramine maleate","dr:D00668"
"Dexclamol hydrochloride","dr:D03709"
"Dexdor","dr:D00514"
"Dexedrine","dr:D02078"
"Dexelvucitabine","dr:D06580"
"Dexetimide","dr:D03711"
"Dexetimide hydrochloride","dr:D07804"
"Dexfenfluramine","dr:D07805"
"Dexfenfluramine hydrochloride","dr:D03713"
"Dexibuprofen","dr:D03715"
"Dexibuprofen lysine","dr:D03718"
"Dexibuprofen lysine monohydrate","dr:D03718"
"Dexide","dr:D07745"
"Dexilant","dr:D08903"
"Deximafen","dr:D00974"
"Dexisometheptene","dr:D10922"
"Dexisometheptene mucate","dr:D10923"
"Dexivacaine","dr:D03719"
"Dexketoprofen","dr:D07269"
"Dexlansoprazole","dr:D08903"
"Dexmecamylamine","dr:D10111"
"Dexmecamylamine hydrochloride","dr:D10112"
"Dexmedetomidine","dr:D00514"
"Dexmedetomidine hydrochloride","dr:D01205"
"Dexmethylphenidate","dr:D07806"
"Dexmethylphenidate hydrochloride","dr:D03721"
"Dexon","dr:D05557"
"Dexormaplatin","dr:D03723"
"Dexoxadrol hydrochloride","dr:D03724"
"Dexpanthenol","dr:D00193"
"Dexpemedolac","dr:D03727"
"Dexpramipexole","dr:D09886"
"Dexpramipexole dihydrochloride","dr:D09887"
"Dexpropranolol hydrochloride","dr:D03729"
"Dexrazoxane","dr:D03730"
"Dexrazoxane hydrochloride","dr:D07807"
"Dexsotalol hydrochloride","dr:D03732"
"Dextofisopam","dr:D03737"
"Dextran","dr:D00060"
"Dextran 1","dr:D00060"
"Dextran 40","dr:D06539"
"Dextran 40 and glucose","dr:D04963"
"Dextran 70","dr:D06540"
"Dextran 75","dr:D06541"
"Dextran D40","dr:D06539"
"Dextran sulfate sodium","dr:D02047"
"Dextran sulfate sodium sulfur 18","dr:D03343"
"Dextran sulfate sodium sulfur 5","dr:D03343"
"Dextranomer","dr:D07120"
"Dextrates","dr:D03739"
"Dextriferron","dr:D07424"
"Dextrin","dr:D00084"
"Dextroamphetamine","dr:D03740"
"Dextroamphetamine saccharate","dr:D11623"
"dextroamphetamine saccharate and dextroamphetamine sulfate","dr:D11624"
"Dextroamphetamine sulfate","dr:D02078"
"Dextromethorphan","dr:D03742"
"Dextromethorphan hydrobromide","dr:D00848"
"Dextromethorphan hydrobromide and potassium cresolsulfonate","dr:D04340"
"Dextromethorphan hydrobromide and quinidine sulfate","dr:D10208"
"Dextromethorphan hydrobromide hydrate","dr:D00848"
"Dextromethorphan polistirex","dr:D03744"
"Dextromoramide","dr:D07287"
"Dextromoramide tartrate","dr:D07808"
"Dextron","dr:D04963"
"Dextropropoxyphene","dr:D07809"
"Dextropropoxyphene hydrochloride","dr:D00482"
"Dextrorphan hydrochloride","dr:D03746"
"Dextrose","dr:D02325"
"Dextrose excipient","dr:D03748"
"Dextrostat","dr:D02078"
"Dextrothyroxine sodium","dr:D03750"
"Dezaguanine","dr:D03754"
"Dezaguanine mesylate","dr:D03755"
"Dezamizumab","dr:D11471"
"Dezapelisib","dr:D10924"
"Dezinamide","dr:D03757"
"Dezocine","dr:D00838"
"Diabenor","dr:D02429"
"Diabeta","dr:D00336"
"Diabinese","dr:D00271"
"Diacerein","dr:D07270"
"Diacetolol hydrochloride","dr:D03759"
"Diacetylated monoglycerides","dr:D03761"
"Diacetylmorphine","dr:D07286"
"Diacetylmorphine hydrochloride","dr:D07810"
"Diacomit","dr:D05928"
"Dialume","dr:D02416"
"Diamide","dr:D08144"
"Diammonium glycyrrhizinate","dr:D02028"
"Diamocaine cyclamate","dr:D03762"
"Diamorphine","dr:D07286"
"Diamorphine hydrochloride","dr:D07810"
"Diamox","dr:D00218"
"Dianabol","dr:D00389"
"Dianexin","dr:D10406"
"Dianhydrogalactitol","dr:D10623"
"Diapamide","dr:D03764"
"Diaphenylsulfone","dr:D00592"
"Diapid","dr:D00366"
"Diaplasinin","dr:D03766"
"Diart","dr:D01323"
"Diasone sodium","dr:D02521"
"Diastase","dr:D03329"
"Diastat","dr:D00293"
"Diatrizoate meglumine","dr:D02015"
"Diatrizoate sodium","dr:D01013"
"Diatrizoate sodium I 125","dr:D03768"
"Diatrizoate sodium I 131","dr:D03770"
"Diatrizoic acid","dr:D02240"
"Diaveridine","dr:D03771"
"Diazepam","dr:D00293"
"Diazinon","dr:D07856"
"Diaziquone","dr:D03774"
"Diazoxide","dr:D00294"
"dibasic","dr:D00937"
"Dibasic calcium phosphate","dr:D00937"
"Dibasic calcium phosphate hydrate","dr:D00937"
"dibasic sodium phosphate","dr:D07703"
"Dibasic sodium phosphate hydrate","dr:D06389"
"Dibazol","dr:D07504"
"Dibekacin","dr:D07811"
"Dibekacin sulfate","dr:D01753"
"Dibenzepin","dr:D07812"
"Dibenzepin hydrochloride","dr:D01314"
"Dibenzothiophene","dr:D03777"
"Dibenzoyl thiamine","dr:D09200"
"Dibenzthion","dr:D01335"
"Dibenzyline","dr:D00507"
"Dibetos-B","dr:D02206"
"Dibotermin alfa","dr:D03779"
"Dibromotyrosine","dr:D08659"
"Dibrompropamidine","dr:D07204"
"Dibrompropamidine isetionate","dr:D07813"
"Dibromsalan","dr:D03780"
"Dibucaine","dr:D00733"
"dibucaine hydrochloride","dr:D04707"
"Dibucaine hydrochloride","dr:D02220"
"dibucaine hydrochloride and esculoside","dr:D04699"
"dibucaine hydrochloride and homosulfamine","dr:D04816"
"Dibucaine hydrochloride and p-butylaminobenzoyldiethylaminoethyl hydrochloride","dr:D04053"
"dibucaine hydrocholoride and calcium bromide","dr:D04022"
"Dibunate sodium","dr:D01700"
"Dibutyl sebacate","dr:D03782"
"Dicetamin","dr:D03292"
"Dicethiamine hydrochloride hydrate","dr:D03292"
"Dichloralphenazone","dr:D03785"
"Dichlorisone","dr:D07814"
"Dichlorisone 21-acetate","dr:D07815"
"Dichlorisone acetate","dr:D07815"
"Dichlorodifluoromethane","dr:D03789"
"Dichloroisocyanuric acid","dr:D08650"
"Dichlorojiphinyltrichloroethane","dr:D07367"
"Dichlorotetrafluoroethane","dr:D03790"
"Dichlorphenamide","dr:D00518"
"Dichlorvos","dr:D03791"
"Dicirenone","dr:D03792"
"Diclazuril","dr:D03794"
"Diclegis","dr:D10357"
"Diclofenac","dr:D07816"
"Diclofenac calcium","dr:D07819"
"Diclofenac diethylamine","dr:D07817"
"Diclofenac epolamine","dr:D07818"
"Diclofenac etalhyaluronate","dr:D11266"
"Diclofenac etalhyaluronate sodium","dr:D11020"
"Diclofenac hydroxyethylpyrrolidine","dr:D07818"
"Diclofenac potassium","dr:D00903"
"Diclofenac sodium","dr:D00904"
"Diclofenac sodium and misoprostol","dr:D11091"
"Diclofenamide","dr:D00518"
"Dicloralurea","dr:D03796"
"Dicloxacillin","dr:D02348"
"Dicloxacillin sodium","dr:D02137"
"Dicloxacillin sodium hydrate","dr:D02137"
"Dicobalt edetate","dr:D07935"
"Dicodid","dr:D03725"
"Dicopac kit","dr:D03616"
"Dicoumarol","dr:D03798"
"Dicumarol","dr:D03798"
"Dicyclohexyl ammonium nitrite and benzalkonium chloride","dr:D08811"
"Dicyclomine","dr:D07820"
"Dicyclomine hydrochloride","dr:D00717"
"Dicycloverine","dr:D07820"
"Dicycloverine hydrochloride","dr:D00717"
"Dicymine","dr:D07820"
"Didanosine","dr:D00296"
"Didecyldimethylammonium chloride","dr:D07822"
"Didrex","dr:D07515"
"Didronel","dr:D00314"
"Dienestrol","dr:D00898"
"Dienogest","dr:D03799"
"Dienogest and estradiol valerate","dr:D10461"
"Diertine","dr:D07833"
"Diethanolamine","dr:D02337"
"Diethanolamine fusidate","dr:D08000"
"Diethazine","dr:D07823"
"Diethazine hydrochloride","dr:D02603"
"Diethyl ether","dr:D01772"
"Diethyl phthalate","dr:D03804"
"Diethyl sebacate","dr:D10682"
"Diethylamine salicylate","dr:D07824"
"Diethylaminoethyl diphenylhydroxypropionate hydrochloride","dr:D01586"
"diethylaminoethyl p-butylaminobenzoate hydrochloride","dr:D04856"
"Diethylaminoethyl p-butylaminobenzoate hydrochloride","dr:D01967"
"Diethylcarbamazine","dr:D07825"
"Diethylcarbamazine citrate","dr:D00803"
"Diethylene glycol monoethyl ether","dr:D08904"
"Diethylenediamine hexahydrate","dr:D08381"
"Diethylenetriamine pentaacetic acid and diethylenetriamine pentaacetic acid technetium","dr:D08760"
"Diethylpropion","dr:D07444"
"Diethylpropion hydrochloride","dr:D03801"
"Diethylstilbestrol","dr:D00577"
"Diethylstilbestrol diphosphate","dr:D00946"
"Diethylstilbestrol diphosphate tetrasodium salt","dr:D07826"
"Diethyltoluamide","dr:D02379"
"Difamilast","dr:D11314"
"Difelikefalin","dr:D11111"
"Difelikefalin acetate","dr:D10890"
"Difemerine","dr:D07079"
"Difenidol hydrochloride","dr:D01318"
"Difenoximide hydrochloride","dr:D03808"
"Difenoxin","dr:D03809"
"Difenoxin hydrochloride","dr:D11583"
"Difenoxin hydrochloride and atropine sulfate","dr:D02128"
"Difetarsone","dr:D07357"
"Difeterol","dr:D09748"
"Difeterol hydrochloride","dr:D01701"
"Difeterol phosphate","dr:D09747"
"Difethialone","dr:D09807"
"Difethiarol","dr:D09807"
"Differin","dr:D01112"
"Dificid","dr:D09394"
"Dificlir","dr:D09394"
"Diflorasone","dr:D07827"
"Diflorasone diacetate","dr:D01327"
"Difloxacin","dr:D07828"
"Difloxacin hydrochloride","dr:D03810"
"Difluanine hydrochloride","dr:D03811"
"Diflubenzuron","dr:D07829"
"Diflucan","dr:D00322"
"Diflucortolone","dr:D03812"
"Diflucortolone pivalate","dr:D03813"
"Diflucortolone valerate","dr:D01764"
"Diflucortolone valerate and lidocaine","dr:D04692"
"Diflumidone sodium","dr:D03815"
"Diflunisal","dr:D00130"
"Difluprednate","dr:D01266"
"Diftalone","dr:D03817"
"Difurazone","dr:D02534"
"Digalloyl trioleate","dr:D08905"
"Digenea","dr:D06792"
"Digenin","dr:D02546"
"Digestive enzyme derived from aspergillus","dr:D08705"
"Digestive enzyme preparation","dr:D08832"
"Digestive enzyme with bionattomin","dr:D08833"
"Digiglusin","dr:D03819"
"Digilanogen C","dr:D01972"
"Digitalis","dr:D03819"
"Digitoxin","dr:D00297"
"Digoxin","dr:D00298"
"Dihexyverine","dr:D07821"
"Dihexyverine hydrochloride","dr:D03824"
"Dihydralazine","dr:D07170"
"Dihydralazine hydrogen sulfate","dr:D07830"
"Dihydralazine sulfate","dr:D07830"
"dihydrate","dr:D00937"
"Dihydrin","dr:D01527"
"Dihydro","dr:D01481"
"Dihydrocodeine","dr:D07831"
"Dihydrocodeine bitartrate","dr:D03825"
"dihydrocodeine phosphate","dr:D08695"
"Dihydrocodeine phosphate","dr:D01481"
"Dihydrocodeine thiocyanate","dr:D07832"
"Dihydrocodeinone","dr:D08045"
"Dihydrocodeinone hydrochloride","dr:D08046"
"Dihydroergocristine","dr:D07834"
"Dihydroergocristine mesilate","dr:D07833"
"Dihydroergocryptine","dr:D07835"
"Dihydroergocryptine mesilate","dr:D07836"
"Dihydroergotamine","dr:D07837"
"Dihydroergotamine mesilate","dr:D02211"
"Dihydroergotamine mesylate","dr:D02211"
"Dihydroergotamine tartrate","dr:D07838"
"Dihydroergotoxine","dr:D07839"
"Dihydroergotoxine mesilate","dr:D02268"
"Dihydroquinidine","dr:D08048"
"Dihydroquinine","dr:D08267"
"Dihydrostreptomycin","dr:D07840"
"Dihydrostreptomycin sulfate","dr:D02512"
"Dihydrotachysterol","dr:D00299"
"Dihydroxyacetone","dr:D07841"
"Dihydroxyaluminum allantoinate","dr:D02033"
"Dihydroxyaluminum aminoacetate","dr:D02012"
"Dihydroxyaluminum sodium carbonate","dr:D03827"
"Dihydroxymethylfuratrizine","dr:D02518"
"Diiodohydroxyquinoline","dr:D00581"
"Diisobutylaminobenzoyloxypropyl theophylline","dr:D09806"
"Diisopromine","dr:D07092"
"Diisopropanolamine","dr:D08906"
"Diisopropylamine dichloroacetate","dr:D01816"
"Diisopropylamine hydrochloride","dr:D07842"
"Dilacor XR","dr:D00616"
"Dilantin","dr:D00512"
"Dilatan","dr:D08642"
"Dilator","dr:D08092"
"Dilatrate-sr","dr:D00516"
"Dilaudid","dr:D00839"
"Dilazep","dr:D07843"
"Dilazep dihydrochloride hydrate","dr:D02631"
"Dilazep dihydrochloride monohydrate","dr:D02631"
"Dilevalol hydrochloride","dr:D01906"
"Dillar","dr:D07464"
"Dilmapimod","dr:D09602"
"Dilmapimod tosylate","dr:D09603"
"Dilospan S","dr:D00152"
"Diloxanide","dr:D07844"
"Diloxanide furoate","dr:D02480"
"Dilpacimab","dr:D11642"
"Dilt-CD","dr:D00616"
"Diltiazem","dr:D07845"
"Diltiazem hydrochloride","dr:D00616"
"Diltiazem malate","dr:D03830"
"Dilute hydrochloric acid","dr:D04390"
"Dilute iodine tincture","dr:D04470"
"Diluted opium powder","dr:D03444"
"Dimazole dihydrochloride","dr:D01702"
"Dimebolin","dr:D09918"
"Dimebon","dr:D09918"
"Dimecrotic acid","dr:D07846"
"Dimecrotic acid magnesium salt","dr:D07849"
"Dimefadane","dr:D03831"
"Dimefline","dr:D07847"
"Dimefline hydrochloride","dr:D01288"
"Dimemorfan","dr:D07848"
"Dimemorfan phosphate","dr:D01506"
"Dimenhydrinate","dr:D00520"
"Dimepranol acedoben","dr:D03836"
"Dimeray","dr:D04562"
"Dimercaprol","dr:D00167"
"Dimetacrine","dr:D02565"
"Dimetane","dr:D00663"
"Dimethadione","dr:D03838"
"Dimethicone","dr:D01540"
"Dimethicone 350","dr:D06452"
"Dimethindene","dr:D07853"
"Dimethindene maleate","dr:D01343"
"Dimethisoquin","dr:D08462"
"Dimethisoquin hydrochloride","dr:D06661"
"Dimethisterone","dr:D02298"
"Dimethoxanate","dr:D07397"
"Dimethoxanate hydrochloride","dr:D07850"
"Dimethyl fumarate","dr:D03846"
"Dimethyl sulfoxide","dr:D01043"
"Dimethylaminoethanol","dr:D07777"
"Dimethylaminoethyl reserpilinate dihydrochloride","dr:D01950"
"Dimethylpolysiloxane","dr:D01540"
"Dimethyltubocurarine","dr:D07272"
"Dimeticone","dr:D01540"
"Dimetindene","dr:D07853"
"Dimetindene maleate","dr:D01343"
"Dimetofrine","dr:D07149"
"Dimetotiazine","dr:D07854"
"Dimetotiazine mesilate","dr:D01902"
"Dimetridazole","dr:D07855"
"Dimorpholamine","dr:D01607"
"Dimoxamine hydrochloride","dr:D03847"
"Dimpylate","dr:D07856"
"Dinaciclib","dr:D09604"
"Dinitolmide","dr:D07857"
"Dinoprost","dr:D00081"
"Dinoprost tromethamine","dr:D01352"
"Dinoprostone","dr:D00079"
"Dinoprostone betadex","dr:D03269"
"Dinsed","dr:D03848"
"Dinutuximab","dr:D10559"
"Dioctyl sodium sulfosuccinate","dr:D00305"
"Dioctyl sodium sulfosuccinate and casanthranol","dr:D04406"
"Diohippuric acid I 125","dr:D03849"
"Diohippuric acid I 131","dr:D03856"
"Diol","dr:D00189"
"Diolamine","dr:D02337"
"Dionosil oily","dr:D01755"
"Dioscorea rhizome","dr:D06735"
"Diosmin","dr:D07858"
"Diotyrosine I 125","dr:D03850"
"Diotyrosine I 131","dr:D03857"
"Diovan","dr:D00400"
"Dioxadrol hydrochloride","dr:D03851"
"Dioxatrine","dr:D03087"
"Dioxopromethazine hydrochloride","dr:D07860"
"Dioxybenzone","dr:D03853"
"Dioxyline","dr:D03092"
"Dipenine bromide","dr:D01463"
"Dipentum","dr:D00727"
"Diphemanil methylsulfate","dr:D06878"
"Diphemanil metilsulfate","dr:D06878"
"Diphenadione","dr:D07136"
"diphenhydramine","dr:D08719"
"Diphenhydramine","dr:D00300"
"diphenhydramine and benzyl nicotinate","dr:D08717"
"Diphenhydramine and glyteer","dr:D08732"
"Diphenhydramine citrate","dr:D03854"
"Diphenhydramine hydrochloride","dr:D00669"
"Diphenhydramine hydrochloride and calcium bromide","dr:D08769"
"diphenhydramine hydrochloride and cetrimide","dr:D04707"
"Diphenhydramine hydrochloride and diprophylline","dr:D04259"
"diphenhydramine hydrochloride and fradiomycin sulfate","dr:D04806"
"Diphenhydramine laurylsulfate","dr:D03360"
"diphenhydramine salicylate","dr:D08695"
"Diphenhydramine salicylate","dr:D02419"
"Diphenhydramine salicylate and diprophylline","dr:D04261"
"Diphenhydramine tannate","dr:D03285"
"Diphenidol","dr:D03858"
"Diphenidol hydrochloride","dr:D01318"
"Diphenidol pamoate","dr:D03859"
"Diphenoxylate","dr:D07861"
"Diphenoxylate and atropine","dr:D00301"
"Diphenoxylate hydrochloride","dr:D03860"
"Diphenylimidazole","dr:D02067"
"Diphenylpiperidinobutanol hydrochloride","dr:D09792"
"Diphenylpiperidinomethyldioxolan iodide","dr:D01600"
"Diphenylpyraline","dr:D07862"
"Diphenylpyraline hydrochloride","dr:D01172"
"Diphenylpyraline teoclate","dr:D01627"
"Diphtheria antitoxin","dr:D06480"
"Diphtheria toxin for schick test","dr:D03861"
"Diphtheria toxoid","dr:D03926"
"Diphtheria toxoid absorbed","dr:D03927"
"Diphtheria-tetanus combined toxoid","dr:D05256"
"Dipidolor","dr:D07288"
"Dipivefrin","dr:D02349"
"Dipivefrin hydrochloride","dr:D01017"
"Dipivefrine","dr:D02349"
"Diponium bromide","dr:D01463"
"Dipotassium glycyrrhizinate","dr:D02264"
"Diprenorphine","dr:D07863"
"Diprenorphine hydrochloride","dr:D07864"
"Diprivan","dr:D00549"
"Diprolene","dr:D01637"
"diprophylline","dr:D08695"
"Diprophylline","dr:D00691"
"Dipyridamole","dr:D00302"
"Dipyrithione","dr:D03862"
"Dipyrocetyl","dr:D07290"
"Dipyrone","dr:D01762"
"Dipyrone magunesium salt","dr:D08189"
"Diquafosol sodium","dr:D03864"
"Diquafosol tetrasodium","dr:D03864"
"Dirame","dr:D05631"
"Dirithromycin","dr:D03865"
"Dirlotapide","dr:D03867"
"Diroximel fumarate","dr:D11154"
"Dirucotide","dr:D09396"
"Dirucotide acetate","dr:D09398"
"Disalcid","dr:D00428"
"Disipal","dr:D02599"
"Disiquonium chloride","dr:D03870"
"Dismutec","dr:D05390"
"Disobutamide","dr:D03871"
"Disodium clodronate","dr:D07720"
"Disodium edetate","dr:D03945"
"Disodium edetate dihydrate","dr:D01802"
"Disodium edetate hydrate","dr:D01802"
"Disodium edetate hydrate and cetrimide","dr:D04851"
"Disodium flavodate","dr:D07960"
"disodiumsalt","dr:D06389"
"Disofenin","dr:D03873"
"Disomer","dr:D03704"
"Disomotide","dr:D06581"
"Disopa","dr:D03470"
"Disopyramide","dr:D00303"
"Disopyramide phosphate","dr:D00637"
"Disotat","dr:D07842"
"Disoxaril","dr:D03874"
"Dispermox","dr:D00229"
"Distigmine bromide","dr:D01228"
"Distraneurine","dr:D07330"
"Disufenton sodium","dr:D03875"
"Disulfamide","dr:D02478"
"Disulfiram","dr:D00131"
"Ditazole","dr:D07138"
"Ditekiren","dr:D03741"
"Dithiaden","dr:D07533"
"Dithranol","dr:D00233"
"Ditiocade sodium","dr:D03877"
"Ditropan","dr:D00722"
"Diuril","dr:D00519"
"Divalproex sodium","dr:D00304"
"Divascan","dr:D07297"
"Divegal","dr:D07838"
"Dividol","dr:D08674"
"Divigel","dr:D00105"
"Dixanthogen","dr:D07366"
"Dixyrazine","dr:D07865"
"Dizocilpine maleate","dr:D03878"
"DKM","dr:D07811"
"dl-alpha-Tocopherol","dr:D02332"
"dl-alpha-Tocopherol nicotinate","dr:D01530"
"dl-Camphor","dr:D00098"
"dl-Camphor and ethanol","dr:D06620"
"dl-Camphor and methyl salicylate","dr:D08727"
"dl-Carnitine hydrochloride","dr:D03273"
"DL-Glutamic acid","dr:D04341"
"dl-Isoprenaline hydrochloride","dr:D01390"
"dl-Isoprenaline hydrochloride and pronase","dr:D04343"
"dl-menthol","dr:D08715"
"dl-Menthol","dr:D04849"
"DL-Methionine","dr:D04983"
"DL-Methionine and glycyrrhizic acid","dr:D08747"
"dl-methylephedrine hydrochloride","dr:D04819"
"dl-Methylephedrine hydrochloride","dr:D02109"
"dl-methylephedrine hydrochloride and Chlorpheniramine maleate","dr:D04313"
"dl-Methylephedrine hydrochloride and chlorpheniramine maleate","dr:D08694"
"dl-methylephedrine hydrochloride and diphenhydramine hydrochloride","dr:D04324"
"dl-Methylephedrine hydrochloride and diphenhydramine hydrochloride","dr:D04311"
"dl-Methylephedrine hydrochloride and diprophylline","dr:D04342"
"dl-Methylephedrine saccharinate","dr:D09842"
"DL-Panthenol","dr:D03726"
"DM","dr:D07776"
"DMCTC","dr:D00290"
"DMSA kidney reagent","dr:D02025"
"DNase and fibrinolysin","dr:D08752"
"Dobutamine","dr:D03879"
"Dobutamine hydrochloride","dr:D00632"
"Dobutamine lactobionate","dr:D03880"
"Dobutamine tartrate","dr:D03881"
"Dobutrex","dr:D00632"
"Doca","dr:D03698"
"Docarpamine","dr:D01903"
"Docatone","dr:D07873"
"Docebenone","dr:D03882"
"Docelan","dr:D02707"
"Docetaxel","dr:D02165"
"Docetaxel hydrate","dr:D02165"
"Docetaxel trihydrate","dr:D02165"
"Dociparstat sodium","dr:D11187"
"Doconazole","dr:D03883"
"Docosanol","dr:D03884"
"Doctrin","dr:D03718"
"Docusate calcium","dr:D03885"
"Docusate potassium","dr:D03886"
"Docusate sodium","dr:D00305"
"Docusate sodium and sennosides","dr:D10248"
"Dodecafluoropentane","dr:D05436"
"dodecahydrate","dr:D06389"
"Dofetilide","dr:D00647"
"Dogmatyl","dr:D01226"
"Dokkatsu","dr:D06909"
"Dokkatsukakkonto","dr:D09079"
"Dokkatsuto","dr:D09078"
"Dolasetron","dr:D07867"
"Dolasetron mesylate","dr:D00725"
"Dolcanatide","dr:D11233"
"Dolemicin","dr:D08188"
"Dolichos seed","dr:D06813"
"Dolinac","dr:D01675"
"Dolobid","dr:D00130"
"Dolodent","dr:D07572"
"Dolophine hydrochloride","dr:D02102"
"Dolutegravir","dr:D10066"
"Dolutegravir and lamivudine","dr:D11522"
"Dolutegravir sodium","dr:D10113"
"Dolutegravir sodium and rilpivirine hydrochloride","dr:D11282"
"Domagrozumab","dr:D11047"
"Domar","dr:D07314"
"Domazoline fumarate","dr:D03887"
"Domin","dr:D01505"
"Dominal","dr:D08446"
"Domiodol","dr:D03888"
"Domiphen bromide","dr:D01588"
"Domitor","dr:D08165"
"Domitroban calcium hydrate","dr:D09824"
"Domperidone","dr:D01745"
"Domperidone maleate","dr:D07868"
"Dona","dr:D08023"
"Donanemab","dr:D11500"
"Donaz","dr:D07869"
"Donepezil","dr:D07869"
"Donepezil hydrochloride","dr:D00670"
"Donetidine","dr:D03889"
"Donkey glue","dr:D06892"
"Donngel","dr:D07584"
"Dopacard","dr:D03892"
"Dopamantine","dr:D03890"
"Dopamine","dr:D07870"
"Dopamine hydrochloride","dr:D00633"
"Dopar","dr:D00059"
"Dopascan","dr:D04581"
"Dopexamine","dr:D03891"
"Dopexamine hydrochloride","dr:D03892"
"Dopram","dr:D01872"
"Dops","dr:D01277"
"Doptelet","dr:D10307"
"Doral","dr:D00457"
"Doramapimod","dr:D03736"
"Doramectin","dr:D01129"
"Doranidazole","dr:D01834"
"Dorastine hydrochloride","dr:D03893"
"Doravirine","dr:D10624"
"Doretinel","dr:D03894"
"Doribax","dr:D01836"
"Doridamina","dr:D07257"
"Doriden","dr:D00532"
"Doripenem","dr:D03895"
"Doripenem hydrate","dr:D01836"
"doripenem monohydrate","dr:D01836"
"Dormate","dr:D01807"
"Dormicum","dr:D00550"
"Dormonoct","dr:D07326"
"Dornase alfa","dr:D03896"
"Dorsiflex","dr:D07318"
"Doryx","dr:D02129"
"Dorzagliatin","dr:D11342"
"Dorzolamide","dr:D07871"
"Dorzolamide hydrochloride","dr:D00653"
"Dorzolamide hydrochloride and timolol maleate","dr:D08493"
"Dostarlimab","dr:D11366"
"Dostinex","dr:D00987"
"Dosulepin","dr:D01546"
"Dosulepin hydrochloride","dr:D01546"
"DOTA acid","dr:D06092"
"Dotarem","dr:D03355"
"Dothep","dr:D07872"
"Dothiepin","dr:D07872"
"Dothiepin hydrochloride","dr:D01546"
"Dotinurad","dr:D11071"
"Dovato","dr:D11522"
"Dover's powder","dr:D03869"
"Dovitinib lactate","dr:D08907"
"Dovitinib lactate hydrate","dr:D08907"
"Dovobet","dr:D10534"
"Dovonex","dr:D01125"
"Doxacurium chloride","dr:D00760"
"Doxapram","dr:D07873"
"Doxapram hydrochloride","dr:D01872"
"Doxapram hydrochloride hydrate","dr:D01872"
"Doxaprost","dr:D03897"
"Doxazosin","dr:D07874"
"Doxazosin mesilate","dr:D00608"
"Doxazosin mesylate","dr:D00608"
"Doxefazepam","dr:D07327"
"Doxepin","dr:D07875"
"Doxepin hydrochloride","dr:D00814"
"Doxercalciferol","dr:D01009"
"Doxergan","dr:D07401"
"Doxifluridine","dr:D01309"
"Doxil","dr:D01275"
"Doxium","dr:D07427"
"Doxofylline","dr:D03898"
"Doxorubicin","dr:D03899"
"Doxorubicin hydrochloride","dr:D01275"
"Doxpicomine hydrochloride","dr:D03900"
"DOXY","dr:D00307"
"Doxychel","dr:D07876"
"Doxycycline","dr:D00307"
"Doxycycline calcium","dr:D03903"
"Doxycycline fosfatex","dr:D03904"
"Doxycycline hyclate","dr:D02129"
"Doxycycline hydrate","dr:D00307"
"Doxycycline hydrochloride","dr:D07877"
"Doxycycline hydrochloride hydrate","dr:D02129"
"Doxylamine","dr:D07878"
"Doxylamine succinate","dr:D02327"
"Doxylamine succinate and pyridoxine hydrochloride","dr:D10357"
"Doyle","dr:D02504"
"Draflazine","dr:D03906"
"Dramamine","dr:D00520"
"Dribendazole","dr:D03907"
"dried","dr:D01732"
"Dried aluminum hydroxide gel","dr:D02416"
"dried and magnesium oxide","dr:D04364"
"Dried bitter orange peel","dr:D04388"
"Dried egg yoak powder","dr:D10785"
"Dried sodium carbonate","dr:D05283"
